Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr2	184393205	0.570569680821	139.710491086
chr2	184393242	0.4172133009	139.710512197
chr2	184394120	0.275220506004	139.710878511
chr2	184394576	0.275220506005	139.711004011
chr2	184394855	0.100501155871	139.711080798
chr2	184394896	0.0743739956099	139.711084918
chr2	184395494	0.0743739956101	139.711129394
chr2	184428001	0.125951593898	139.713547069
chr2	184428190	0.251564754874	139.713570874
chr2	184437551	0.381924563985	139.715925772
chr2	184439663	0.494584152776	139.716732397
chr2	184439742	0.633803568477	139.716771469
chr2	184442387	2.35547093245	139.718447879
chr2	184443165	11.1768340062	139.720280436
chr2	184443205	51.4436817805	139.720727509
chr2	184444263	51.4436817805	139.775154924
chr2	184444993	51.4436817807	139.812708812
chr2	184445137	3.06016957679	139.820116702
chr2	184445549	3.0601695768	139.821377492
chr2	184447385	3.06016957681	139.826995963
chr2	184447587	0.337068577447	139.827614118
chr2	184447770	0.337068577448	139.827675801
chr2	184447881	0.337068577449	139.827713216
chr2	184447904	0.336488787312	139.827720968
chr2	184448508	0.336488787313	139.827924208
chr2	184451763	0.336488787314	139.829019479
chr2	184451775	0.325573158125	139.829023516
chr2	184451795	0.325573158126	139.829030028
chr2	184457802	0.325573158127	139.830985746
chr2	184457838	0.109106796653	139.830997466
chr2	184457960	0.109106796653	139.831010778
chr2	184485625	0.122974551272	139.834029217
chr2	184487125	0.204550124112	139.834213679
chr2	184504411	0.28153271682	139.837749532
chr2	184519856	0.844023852204	139.842097805
chr2	184533527	0.844023852207	139.853636455
chr2	184533664	0.439086708879	139.853752086
chr2	184533898	0.43908670888	139.853854833
chr2	184549972	0.439086708882	139.860912713
chr2	184550070	0.042735866008	139.860955743
chr2	184550476	0.0427358660082	139.860973094
chr2	184568889	0.0442964470214	139.861759989
chr2	184568915	0.135994102359	139.861761141
chr2	184570159	0.215456715478	139.861930318
chr2	184581716	0.400139289899	139.864420351
chr2	184588841	1.46311056223	139.867271343
chr2	184592228	1.46311056224	139.872226899
chr2	184592348	0.674548205255	139.872402472
chr2	184593188	0.320715927421	139.872969093
chr2	184593204	0.217169910515	139.872974224
chr2	184593317	0.217169910516	139.872998764
chr2	184600636	0.217169910517	139.874588231
chr2	184600833	0.109518458865	139.874631013
chr2	184600888	0.051434193073	139.874637037
chr2	184601837	0.0514341930732	139.874685848
chr2	184623741	0.0514497876341	139.875812462
chr2	184623759	0.0514838896111	139.875813389
chr2	184630650	0.0637797179134	139.876168164
chr2	184630669	0.0970286797074	139.876169376
chr2	184631073	0.146418414797	139.876208575
chr2	184635143	0.23495689795	139.876804498
chr2	184635165	0.502383848683	139.876809667
chr2	184635742	0.54627420617	139.877099543
chr2	184636125	1.80976662416	139.877308766
chr2	184642819	1.80976662417	139.889423344
chr2	184643030	0.0566022199755	139.889805204
chr2	184643661	0.0566022199758	139.88984092
chr2	184651672	0.0619286821881	139.890294361
chr2	184665848	0.0619286821881	139.891172262
chr2	184666409	0.0752180818569	139.891207004
chr2	184666479	0.0752180818569	139.891212269
chr2	184680497	0.0752180818569	139.892266676
chr2	184680626	0.0771671688086	139.892276379
chr2	184680642	0.0771671688086	139.892277614
chr2	184694313	0.0771671688086	139.893332566
chr2	184695651	0.123665335184	139.893435816
chr2	184695900	0.123665335184	139.893466609
chr2	184717742	0.123665335184	139.896167707
chr2	184717806	0.16519753325	139.896175622
chr2	184718159	0.16519753325	139.896233936
chr2	184733105	0.16519753325	139.898702979
chr2	184733510	0.388088422013	139.898769884
chr2	184733513	1.71762010491	139.898771048
chr2	184733730	1.71762010491	139.899143771
chr2	184734046	1.71762010491	139.899686539
chr2	184734248	1.81334934412	139.900033499
chr2	184734249	1.81334934412	139.900035312
chr2	184736129	0.0764595577857	139.903444409
chr2	184769042	0.0764595577856	139.905960922
chr2	184769426	0.103300312071	139.905990283
chr2	184769720	0.103300312071	139.906020653
chr2	184787539	0.103300312071	139.907861361
chr2	184787699	0.1165845893	139.907877889
chr2	184788232	0.166078131343	139.907940029
chr2	184788245	0.168016045103	139.907942188
chr2	184788277	0.168016045103	139.907947564
chr2	184843449	0.168016045103	139.917217346
chr2	184843716	0.467059532889	139.917262206
chr2	184844054	0.467059532889	139.917420072
chr2	184859342	0.467059532889	139.924560478
chr2	184860043	0.994904886992	139.924887887
chr2	184860182	4.36203726756	139.925026179
chr2	184860752	4.36203726755	139.92751254
chr2	184863745	0.162239644381	139.940568117
chr2	184883745	0.0553666113675	139.94381291
chr2	184900195	0.0553666113675	139.944723691
chr2	184900441	0.0946763350874	139.944737311
chr2	184900448	0.0946763350873	139.944737974
chr2	184902678	0.0946763350873	139.944949102
chr2	184902977	0.116863116258	139.94497741
chr2	184902979	0.116863116258	139.944977644
chr2	184903198	0.116863116258	139.945003237
chr2	184903883	0.676011808426	139.945083288
chr2	184904131	2.54406253352	139.945250939
chr2	184904179	2.54406253352	139.945373054
chr2	184910684	1.70710434573	139.961922181
chr2	184911714	0.278555985096	139.963680499
chr2	184911905	0.2784800683	139.963733703
chr2	184913239	0.143503941824	139.964105195
chr2	184933176	0.143503941824	139.966966233
chr2	184933200	0.164169687663	139.966969677
chr2	184933452	0.164169687663	139.967011048
chr2	184962975	0.164169687663	139.97185783
chr2	184963478	0.364510405642	139.971940407
chr2	184964602	0.422673752776	139.972350117
chr2	184964986	0.422673752775	139.972512424
chr2	184965194	0.468929183432	139.97260034
chr2	184965199	0.47917581297	139.972602684
chr2	184965343	0.479175812969	139.972671686
chr2	184971076	0.479175812969	139.975418801
chr2	184971480	0.507275676377	139.975612388
chr2	184971568	0.507275676377	139.975657028
chr2	184983619	0.321355180307	139.981770207
chr2	184984584	0.303605507695	139.982080315
chr2	184984608	0.303548223097	139.982087601
chr2	184984676	0.301773486457	139.982108243
chr2	184985090	0.298106090121	139.982233177
chr2	184988374	0.251938539653	139.983212157
chr2	185004222	0.172645550516	139.987204879
chr2	185015451	0.112946242686	139.989143516
chr2	185028887	0.112946242686	139.990661062
chr2	185028947	0.16111720218	139.990667839
chr2	185029003	0.334489152493	139.990676861
chr2	185029143	0.334489152493	139.99072369
chr2	185034150	0.318482475757	139.992398477
chr2	185034172	0.285636210102	139.992405484
chr2	185035795	0.175518339995	139.992869071
chr2	185035800	0.121319436549	139.992869949
chr2	185052185	0.121319436549	139.994857768
chr2	185052357	0.157639491591	139.994878635
chr2	185052781	0.157639491591	139.994945474
chr2	185066578	0.157639491591	139.997120426
chr2	185066789	0.172480171858	139.997153688
chr2	185066952	0.183016551667	139.997181802
chr2	185067015	0.189203514486	139.997193332
chr2	185067133	0.2078685379	139.997215658
chr2	185067418	0.2078685379	139.997274901
chr2	185072945	0.207832600947	139.99842379
chr2	185097425	0.136563210177	140.003511532
chr2	185097483	0.13517482993	140.003519453
chr2	185107069	0.13517482993	140.004815239
chr2	185107331	0.155137714879	140.004850654
chr2	185107453	0.155137714879	140.004869581
chr2	185122067	0.155137714879	140.007136764
chr2	185122467	0.296375585756	140.007198819
chr2	185122500	0.399805837482	140.007208599
chr2	185123283	0.399805837482	140.007521647
chr2	185128470	0.0969566026722	140.00959544
chr2	185130170	0.0934750133607	140.009760266
chr2	185130360	0.0556587428561	140.009778027
chr2	185131674	0.0540083067844	140.009851162
chr2	185137074	0.0374380227543	140.010142807
chr2	185137270	0.0326976608085	140.010150145
chr2	185137708	0.031548502356	140.010164466
chr2	185138025	0.0221755065362	140.010174467
chr2	185138704	0.020429529144	140.010189525
chr2	185139317	0.0201060289188	140.010202048
chr2	185139541	0.0200311418112	140.010206552
chr2	185184809	0.0200311418112	140.011113321
chr2	185185166	0.0414069288739	140.011120472
chr2	185185260	0.391541807973	140.011124365
chr2	185186284	0.391541807973	140.011525304
chr2	185191287	0.157805356525	140.013484187
chr2	185198455	0.157805356525	140.014615336
chr2	185198770	0.273884627117	140.014665045
chr2	185198787	0.8904644856	140.014669701
chr2	185198835	0.890464485599	140.014712443
chr2	185203454	0.390266754886	140.018825498
chr2	185203902	0.160508740916	140.019000338
chr2	185204322	0.156507307361	140.019067752
chr2	185204447	0.155891580363	140.019087315
chr2	185204498	0.155673879485	140.019095266
chr2	185204549	0.15564761979	140.019103205
chr2	185204608	0.155619108209	140.019112388
chr2	185214698	0.151069348923	140.020682585
chr2	185214706	0.13705216474	140.020683793
chr2	185214743	0.0753336790694	140.020688864
chr2	185277166	0.0753336790693	140.025391419
chr2	185277575	8.03073710273	140.02542223
chr2	185279086	50.6413432417	140.037556674
chr2	185279283	50.6413432416	140.047533018
chr2	185280416	14.9013856873	140.10490966
chr2	185282791	3.8137565179	140.140300451
chr2	185285917	1.9727083146	140.152222254
chr2	185287316	1.79594557021	140.154982073
chr2	185287386	0.175393475913	140.155107789
chr2	185287835	0.122221433678	140.155186541
chr2	185316456	0.122221433678	140.158684641
chr2	185316879	0.12267735486	140.15873634
chr2	185317840	0.122677354859	140.158854233
chr2	185317877	0.122677354859	140.158858772
chr2	185317956	0.124157299563	140.158868464
chr2	185318913	0.217976333547	140.158987282
chr2	185318949	0.287841357877	140.15899513
chr2	185319445	0.288135029364	140.159137899
chr2	185319475	0.313337123472	140.159146543
chr2	185319769	1.07787536747	140.159238664
chr2	185321066	1.07787536747	140.160636668
chr2	185322512	0.0914682203208	140.162195276
chr2	185322636	0.0826909507903	140.162206618
chr2	185369622	0.0826909507902	140.166091935
chr2	185369643	0.0832154170591	140.166093672
chr2	185369648	0.102985173167	140.166094088
chr2	185370785	0.102985173167	140.166211182
chr2	185375983	0.102985173167	140.166746499
chr2	185376296	1.81661639949	140.166778733
chr2	185376427	1.81661639949	140.16701671
chr2	185380361	1.19466435554	140.174163279
chr2	185380481	0.879628638214	140.174306639
chr2	185380681	0.509309612955	140.174482564
chr2	185395706	0.32103882995	140.182134941
chr2	185395707	0.309651637738	140.182135262
chr2	185400302	0.217474583258	140.183558112
chr2	185406882	0.175201536713	140.184989094
chr2	185426236	0.166458341343	140.188379945
chr2	185426309	0.130002189241	140.188392096
chr2	185449962	0.130002189241	140.191467038
chr2	185450207	0.162265716297	140.191498889
chr2	185450304	1.07659277699	140.191514628
chr2	185450656	1.07659277699	140.191893589
chr2	185458440	0.860512356303	140.200273787
chr2	185459543	0.736255095039	140.201222932
chr2	185466836	0.417219059471	140.206592441
chr2	185466840	0.37321257902	140.20659411
chr2	185469301	0.36875685828	140.207512586
chr2	185471112	0.22204481408	140.208180405
chr2	185471167	0.201094613327	140.208192617
chr2	185471168	0.155949963124	140.208192818
chr2	185480632	0.0931691653855	140.209668729
chr2	185514936	0.0931691653854	140.212864804
chr2	185514988	0.111553792812	140.212869648
chr2	185515792	0.111553792812	140.212959338
chr2	185525793	0.146244882639	140.214074987
chr2	185526271	0.188224279098	140.214144892
chr2	185549769	0.188224279098	140.218567786
chr2	185550103	0.0550648259542	140.218630653
chr2	185550242	0.0550648259542	140.218638307
chr2	185550440	0.0550648259542	140.21864921
chr2	185550464	0.0518322553123	140.218650532
chr2	185550609	0.0512693246827	140.218658047
chr2	185550806	0.0512693246827	140.218668147
chr2	185550819	0.0512693246827	140.218668814
chr2	185550872	0.0359143902928	140.218671531
chr2	185550993	0.0272383835209	140.218675877
chr2	185551553	0.0272383835209	140.21869113
chr2	185673213	0.0345702039833	140.222004952
chr2	185673362	0.0377171036665	140.222010103
chr2	185673389	0.0456004528466	140.222011121
chr2	185707249	0.0607318252815	140.223555153
chr2	185707250	0.0608263477377	140.223555213
chr2	185707251	0.0650526304048	140.223555274
chr2	185717490	0.0685102015354	140.224221348
chr2	185742473	0.0918425610036	140.225932938
chr2	185785973	0.117999867849	140.22992809
chr2	185786029	0.146015471082	140.229934698
chr2	185789331	0.284408095539	140.230416841
chr2	185796344	0.374704107759	140.232411395
chr2	185801558	0.375426721935	140.234365102
chr2	185809564	0.375426721936	140.237370768
chr2	185809745	0.0943194081622	140.237438721
chr2	185809819	0.0943194081624	140.2374457
chr2	185809880	0.0796680722724	140.237451454
chr2	185810301	0.0796680722725	140.237484994
chr2	185928787	0.101412204032	140.246924545
chr2	185928831	0.129834490853	140.246929007
chr2	185928974	0.384988048499	140.246947574
chr2	185943073	0.384988048499	140.25237552
chr2	185943482	0.0814352044139	140.25253298
chr2	185944247	0.0814352044139	140.252595278
chr2	186023534	0.160639910324	140.259052031
chr2	186024723	0.166196345944	140.259243032
chr2	186024734	0.183694160779	140.25924486
chr2	186025044	0.183737241647	140.259301806
chr2	186042892	0.183737241647	140.262581148
chr2	186043666	0.158455554602	140.26272336
chr2	186044185	0.151287904923	140.262805599
chr2	186044626	0.106679735077	140.262872317
chr2	186045047	0.106679735077	140.262917229
chr2	186081251	0.106679735078	140.266779462
chr2	186081429	0.0897540060167	140.266798451
chr2	186081571	0.0897540060169	140.266811196
chr2	186116255	0.089754006017	140.269924224
chr2	186116441	0.0848255413448	140.269940918
chr2	186116472	0.0672944138847	140.269943548
chr2	186116624	0.0672944138848	140.269953777
chr2	186118714	0.0672944138848	140.270094422
chr2	186119414	0.0541543702878	140.270141528
chr2	186119459	0.0457012442337	140.270143965
chr2	186119485	0.0442872281998	140.270145153
chr2	186120082	0.0442872281999	140.270171593
chr2	186155296	0.0442872281999	140.271731123
chr2	186155565	0.0280926461372	140.271743037
chr2	186155674	0.0276902327009	140.271746099
chr2	186155709	0.0244583885547	140.271747068
chr2	186155798	0.0244583885548	140.271749245
chr2	186169800	0.0352470147358	140.272091711
chr2	186169824	0.0404668484702	140.272092557
chr2	186170084	0.0528659193991	140.272103078
chr2	186170162	0.0596854667155	140.272107202
chr2	186170186	0.0677839963372	140.272108634
chr2	186170203	0.100738234332	140.272109787
chr2	186176927	0.132391011423	140.27278715
chr2	186189585	1.34280389878	140.274462956
chr2	186189589	1.41887242305	140.274468327
chr2	186189783	6.79188919209	140.274743588
chr2	186190464	6.7918891921	140.279368865
chr2	186190811	0.555951875782	140.28172565
chr2	186191291	0.555951875784	140.281992507
chr2	186191471	0.056890135542	140.282092579
chr2	186191807	0.0568901355421	140.282111694
chr2	186208353	0.0596252519788	140.283052998
chr2	186208487	0.0600035157377	140.283060988
chr2	186208530	0.121264176833	140.283063568
chr2	186208531	0.205972265634	140.283063689
chr2	186208755	0.260771792157	140.283109827
chr2	186214019	0.260771792158	140.28448253
chr2	186214155	0.186642233218	140.284517995
chr2	186214567	0.186642233219	140.284594891
chr2	186227763	0.187373991401	140.287057822
chr2	186230349	0.51653249777	140.287542371
chr2	186245160	29.1330172719	140.295192734
chr2	186246989	29.1330172719	140.348477023
chr2	186247511	1.59519112428	140.363684458
chr2	186247541	1.59519112429	140.363732313
chr2	186248250	1.59519112429	140.364863304
chr2	186248428	0.301322370233	140.365147248
chr2	186248837	0.301322370233	140.365270489
chr2	186261698	0.341049834624	140.369145796
chr2	186261990	0.346272316605	140.369245382
chr2	186262363	0.522650241058	140.369374542
chr2	186267920	0.522650241059	140.372278909
chr2	186268074	0.370882615948	140.372359397
chr2	186268203	0.370882615948	140.372407241
chr2	186268449	0.370882615949	140.372498478
chr2	186268511	0.284242212761	140.372521473
chr2	186268866	0.284242212762	140.372622379
chr2	186282806	0.41329631032	140.376584716
chr2	186287700	0.61005151101	140.378607388
chr2	186289412	0.620463448647	140.379651796
chr2	186289420	0.886429017841	140.37965676
chr2	186293598	0.886429017843	140.38336026
chr2	186293850	0.572648685231	140.38358364
chr2	186293956	0.572648685233	140.383644341
chr2	186293979	0.476685647563	140.383657512
